classifier, best_representing_words_list, counter_vector, not_count, parts_of_speech, polarity_count, polarity_vocabulary, remove_stop_words, surrounding_words, text_to_vector_uni_vocabulary, tf_idf_vector, uni_gram, total_accuracy, 0_accuracy, 1_accuracy, 3_accuracy
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 34.3137254902, 23.5294117647, 47.0588235294, 32.3529411765
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 32.3529411765, 20.5882352941, 67.6470588235, 8.82352941176
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 31.3725490196, 17.6470588235, 47.0588235294, 29.4117647059
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 32.3529411765, 35.2941176471, 35.2941176471, 26.4705882353
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 31.3725490196, 17.6470588235, 58.8235294118, 17.6470588235
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 34.3137254902, 23.5294117647, 47.0588235294, 32.3529411765
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, True, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 32.3529411765, 38.2352941176, 29.4117647059
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 47.0588235294, 61.7647058824, 38.2352941176, 41.1764705882
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 52.9411764706, 52.9411764706, 52.9411764706, 52.9411764706
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 53.9215686275, 50.0, 58.8235294118, 52.9411764706
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 42.1568627451, 17.6470588235, 47.0588235294, 61.7647058824
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 31.3725490196, 17.6470588235, 73.5294117647, 2.94117647059
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 43.137254902, 17.6470588235, 50.0, 61.7647058824
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 37.2549019608, 38.2352941176, 44.1176470588, 29.4117647059
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 43.137254902, 11.7647058824, 55.8823529412, 61.7647058824
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 42.1568627451, 17.6470588235, 47.0588235294, 61.7647058824
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 37.2549019608, 23.5294117647, 55.8823529412, 32.3529411765
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 46.0784313725, 58.8235294118, 38.2352941176, 41.1764705882
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 53.9215686275, 55.8823529412, 52.9411764706, 52.9411764706
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 50.0, 52.9411764706, 52.9411764706, 44.1176470588
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 49.0196078431, 47.0588235294, 50.0, 50.0
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 42.1568627451, 17.6470588235, 47.0588235294, 61.7647058824
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 31.3725490196, 17.6470588235, 73.5294117647, 2.94117647059
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 43.137254902, 17.6470588235, 50.0, 61.7647058824
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 29.4117647059, 38.2352941176, 32.3529411765
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 43.137254902, 11.7647058824, 55.8823529412, 61.7647058824
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 42.1568627451, 17.6470588235, 47.0588235294, 61.7647058824
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 35.2941176471, 29.4117647059, 47.0588235294, 29.4117647059
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 50.9803921569, 67.6470588235, 41.1764705882, 44.1176470588
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 57.8431372549, 76.4705882353, 52.9411764706, 44.1176470588
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 52.9411764706, 67.6470588235, 50.0, 41.1764705882
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 33.3333333333, 20.5882352941, 47.0588235294, 32.3529411765
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 32.3529411765, 20.5882352941, 67.6470588235, 8.82352941176
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 33.3333333333, 20.5882352941, 50.0, 29.4117647059
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 28.431372549, 26.4705882353, 29.4117647059, 29.4117647059
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 29.4117647059, 20.5882352941, 44.1176470588, 23.5294117647
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 33.3333333333, 20.5882352941, 47.0588235294, 32.3529411765
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, False, 26.4705882353, 26.4705882353, 23.5294117647, 29.4117647059
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 47.0588235294, 61.7647058824, 41.1764705882, 38.2352941176
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 51.9607843137, 58.8235294118, 58.8235294118, 38.2352941176
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, True, 54.9019607843, 64.7058823529, 55.8823529412, 44.1176470588
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 20.5882352941, 47.0588235294, 32.3529411765
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 32.3529411765, 20.5882352941, 67.6470588235, 8.82352941176
SVC_linear,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 20.5882352941, 50.0, 29.4117647059
Decision_tree,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 24.5098039216, 29.4117647059, 26.4705882353, 17.6470588235
SVC_linear_C0,1,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 29.4117647059, 20.5882352941, 44.1176470588, 23.5294117647
SVC_linear_C10_Gamma0,01,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 33.3333333333, 20.5882352941, 47.0588235294, 32.3529411765
Decision_tree_maxdepth6,vocabularies/dish_size_best_words_10.txt, True, True, True, False, vocabularies/polarity_words.txt, False, False, vocabularies/text_to_vector_uni_vocabulary_10.txt, False, False, 26.4705882353, 23.5294117647, 23.5294117647, 32.3529411765
SVC_linear_C10,vocabularies/dish_size_best_words_10.txt, True, True, False, True, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 55.8823529412, 55.8823529412, 61.7647058824, 50.0
GaussianNB,vocabularies/dish_size_best_words_10.txt, True, True, False, True, vocabularies/polarity_words.txt, True, True, vocabularies/text_to_vector_uni_vocabulary_10.txt, True, True, 47.0588235294, 61.7647058824, 38.2352941176, 41.1764705882
